Domain,Feature and Property,Age,,,Education,,,Gender,,,Income,,,Aboriginal,,,Asian,,,Black,,,Caucasian,,,Hispanic,,
Bail,Education Privacy,-0.41522693248431086,0.6789426202466059,,-0.7401932804412796,0.45917731218807106,,-1.2369405412690226,0.8958963091492582,,-0.6271052528782951,0.4591037373579847,,-1.988578361778515,0.0,,-1.0522684333697256,2.054584440652376,,-1.5240477507090309,1.8112504778491658,,-1.2447955873078587,1.345881000675289,,-1.700906313478098,2.0471346313995795,
Bail,Education Volitionality,-0.5391637658621563,0.9136868071469985,,-0.3881031785339013,0.8718823224138657,,-2.1207645404276785,0.4007184815761761,,-0.3067803562058162,0.9271968314403036,,0.0,1.8168220661817354,,-0.9970787663009177,2.233721986396954,,-1.7489275307386876,1.8437570267071581,,-1.3410162253020494,1.3924719870119437,,-2.4586719413953735,1.0850274195295924,
Bail,Education Causes Outcome,-0.6313856496770817,0.5203227098771493,,-0.38984128848776195,0.8025667363401705,,-1.275642749438146,0.9362469056812482,,-0.4098651876784993,0.6790143272618903,,0.0,2.1043334126444777,,-1.0746298996639516,1.9770250072940723,,-1.8428863887881708,1.4095324257286828,,-1.7674633660933705,0.8198569351743197,,-2.0796812195256615,1.6529829032653904,
Bail,Education Causes Cycle,-0.5547824076806301,0.6613514404510434,,-0.49374727103336036,0.7874950839129511,,-1.729814928456156,0.5227340980907842,,-0.6887797235421451,0.47964886598076123,,-2.0514645082180754,0.0,,-1.0283134621109666,2.368187912326464,,-1.3333884159803722,1.983536844716306,,-1.3442650969067587,1.5174294966925332,,-1.7505356439386255,1.7688564798103723,
Bail,Education Causes Disparity,-0.752553154955005,0.4477574553449242,,-0.5161208092670502,0.8086089185529648,,-1.696260479937367,0.6248550329801222,,-0.38311208924160967,0.9688918080507556,,-1.6141825370393879,0.0,,-1.5601088486184773,1.9134350257133546,,-2.208772585647222,1.4184637542890006,,-1.5098332054561503,1.4401915276393369,,-1.5865745494385204,1.6297370310959283,
Bail,Education Caused by Group,-0.7905831835502535,0.39716963969386937,,-0.5253053523406812,0.7986491875264278,,-1.7926438718357713,0.5687257936170581,,-0.4416601024374579,0.8704386865662842,,0.0,1.9932311288811153,,-1.44841667750278,1.9874590621479524,,-2.158211281713644,1.4302776305421723,,-1.4144493606775277,1.384326419409589,,-1.4750059531708537,1.6744607338461923,
CPS,Child Demographics Reliability,-0.5841016372522141,0.7416092164182498,,-0.48813910980617514,1.2255501025897078,,-1.7222840346280932,1.3994065728345912,,-0.8708945490773872,0.7605494629188728,,0.0,1.094445842622621,,-1.0163549500759939,2.2513969593002088,,-2.3765015807044527,1.5490359164100662,,-1.1383319526632338,1.5919319464785986,,-1.5704267149429336,1.4883380264129218,
CPS,Child Demographics Relevance,-0.6194883734049639,0.9003677636702055,,-0.6974395115895777,0.8619260242676328,,-1.5358395802264402,1.4779654915039442,,-0.8588149301856262,0.6709992882652336,,-1.8798001913529299,1.0257586513219634,,-0.6514284697593833,2.4939424204597738,,-1.536592907638994,1.7812352283676691,,-2.247016040560887,0.4468752569462679,,-2.1230717012204083,1.5007098925221023,
CPS,Child Demographics Privacy,-0.6709435317397086,0.5476094118831302,,-0.21713374268837152,1.0726464411929182,,-0.9152578866339005,1.3724260818578828,,-0.7904385613504559,0.4032720895683442,,-2.5487887088791177,0.0,,-1.0739415880176997,1.9715920058419012,,-1.9090453316741185,1.8971910157254557,,-1.2891977313166954,1.296819383765172,,-2.2991522268899076,1.4050186355117291,
CPS,Child Demographics Volitionality,-0.7528215603377181,0.46564394415877175,,-0.2088785424914191,1.0505093821512068,,-0.8862479728497548,1.3490341778554165,,-0.5941524693961537,0.49511200971602354,,-1.8568765163096577,1.0658857148407397,,-1.0305039608991655,1.7165010359635515,,-2.667883485123531,0.9844963875125566,,-2.3268650054529867,0.1403783620298828,,-2.272968200761008,1.275395989405036,
CPS,Child Demographics Causes Outcome,-0.7022918959989547,0.5232419063890732,,-0.5069280720701415,0.7434342770837731,,-1.0228149189538787,1.3144083603902699,,-0.6525791552636381,0.45135764351449703,,-2.004329666775481,1.1769817633758692,,-0.8557822912484762,2.2244827589269693,,-2.421077558704668,1.6362475918766795,,-2.1212327849896435,0.5376372562277102,,-1.8188529529595834,1.902582596660075,
CPS,Child Demographics Causes Cycle,-0.6595409307415465,0.674113697896764,,-0.39869503064884365,0.9595380392755508,,-1.033693515605122,1.5084170902660468,,-0.8224787119383454,0.6072182433244235,,-2.50352726206745,1.0588584872804059,,-0.9452905848574611,2.4789756794485514,,-2.320346928644316,1.5810460162529814,,-1.373433038620391,1.3146210688326923,,-1.6717748707489313,1.7463838122686253,
CPS,Child Demographics Causes Disparity,-0.7413562546380967,0.5496509277444936,,-0.594954266015687,0.7597014533743364,,-1.0466728317780407,1.5083722712485381,,-0.6301576473186487,0.6234772115338969,,-1.7958093763692695,1.3050116565261871,,-0.6367312095464691,2.4210509476246918,,-1.633490758711064,2.1321592590808134,,-0.9532198477908882,1.581007232772838,,-1.9946508028081378,1.604996773418041,
CPS,Child Demographics Caused by Group,-0.7641989323751801,0.6040846954790627,,-0.5839056551064219,0.7983270197356156,,-1.301887088845769,1.3814636193497223,,-0.7729881959103266,0.6837436584026352,,-1.7495031321854897,1.3601832461199659,,-0.22922255570703748,2.6694045808336027,,-1.7425025026501064,1.9307411056954515,,-0.3759757868417341,2.004257240274255,,-1.9335808874130627,1.6192292477104735,
CPS,Child CPS Reliability,-0.6810825029690358,1.637735008879235,,-0.6357177294219081,1.3469029494932903,,-1.6648987491282763,1.751134895858688,,-0.5817208400879055,1.0898689605121885,,0.0,0.9004690872826687,,-0.7611066300361404,2.368531462430156,,-2.1652274333664803,1.1866988447930034,,-0.7962892607563936,1.7174827463097482,,-1.3990707703846155,1.3872693164405507,
CPS,Child CPS Relevance,-0.10892604432545362,1.9398874779989148,,-1.019835093571478,2.1096299973134034,,-1.299506936214627,2.258987737273926,,-1.177107355812848,1.6775495825509545,,-2.548160556218284,0.61564927752513,,-1.2728333786498318,1.9381869470850595,,0,1.347447418306998,,-1.1635802472606651,1.55361450938883,,0,1.5010258767055082,
CPS,Child CPS Privacy,-0.44371538683518,0.9692793600514511,,-0.5099631444128867,0.9158982495104829,,-0.5282830686454315,2.053186304128577,,-0.6098306447428989,0.7123808856075963,,0.0,1.3157989806539,,-1.0275858265279096,2.2010480854520234,,-2.543137547457455,1.5242014310786718,,-1.2076223134522877,1.3960047168312157,,-2.7908666856395556,0.8646373893306463,
CPS,Child CPS Volitionality,-0.7162746277092285,0.40273631491423606,,-0.24375570553986167,1.011633722447987,,-1.1561999147836575,1.0858949611952422,,-0.660576581327722,0.479440960936893,,-1.9744721871394544,1.0806655148097635,,-1.5104418218779814,1.3160225343871732,,-2.107233034912067,1.7956582891103285,,-1.5576049669675345,0.8695596600771978,,-2.481791368445241,1.2998422967771226,
CPS,Child CPS Causes Outcome,-0.8544377338247776,1.1056949119870723,,-0.7380056833352914,1.1255586615022792,,-1.7566058441371226,1.6657621365261601,,-0.21000084906347674,1.5327483903336607,,0.0,0.8220094020036115,,-1.5530815513461382,1.771256810684358,,-2.424922668546356,1.2327702094817783,,-1.0513289663097998,1.7386594608753552,,0.1362454317259417,1.5135860235718612,SIG
CPS,Child CPS Causes Cycle,-0.7575619018390223,0.4746921521039969,,-0.6449510253366832,0.8786932887121265,,-0.47669536461055323,2.0897493591955163,,-0.9259425340124116,0.3295880323592953,,-2.014210448647514,1.1479745299407411,,-1.399730385843523,1.7125478456924228,,-1.2637702947623608,2.26416828243883,,-1.0219521589978058,1.5307194700961984,,-1.7142631343414647,1.7186655870188878,
CPS,Child CPS Causes Disparity,-0.7778945023228975,0.40350471101432467,,-0.6356292533861237,0.6096178356519797,,-0.8917844702480366,1.3800618963456222,,-0.4648313644354514,0.6550399083174812,,-1.916458968842075,1.267968123929062,,-0.49729677820162516,2.443477807516506,,-2.019153534963786,1.995079572579152,,-1.300099285142264,1.1880861137864407,,-1.9567701722294877,1.754533649718039,
CPS,Child CPS Caused by Group,-0.7701831357825766,0.3939353572514849,,-0.6341400761223579,0.6190113503031996,,-1.0370942102939784,1.2479984835971607,,-0.5634131919090585,0.6114794213081092,,-2.022893376704211,1.1229891093930817,,-0.42951468208846366,2.470600707653356,,-2.051031784163969,1.7734056807158942,,-1.534997412463609,1.013318585835337,,-2.270788141356577,1.441803380970561,
CPS,Child Justice Reliability,-0.4501577323354452,1.5080896870468683,,-0.7088165030584463,1.0720263026493853,,-1.4484088022932413,1.4343601675422524,,-0.6203116108217,1.2166086278855852,,0.0,0.9824375783564221,,-1.1498237710178065,2.0994619162134085,,-1.9721858572742412,1.3134490895264213,,-1.1129019324963179,1.512502401635764,,-0.8236462470919884,1.6910688948263077,
CPS,Child Justice Relevance,-0.74968317911585,1.4747465188124003,,-0.6984273159029294,1.6275200334344735,,-1.5021798963986521,2.2111694869157077,,-1.105691481889331,1.8101052769924129,,0.0,0.9925547624027735,,-0.9430169034318376,2.1067927554166768,,-1.5023874110490119,1.4003752009450823,,-1.3923770795303057,1.8805435805076007,,-1.328197795222619,1.4442299461890864,
CPS,Child Justice Privacy,-0.6228962516242705,0.8339735511237867,,-0.34457883634941044,0.9331509428387589,,-1.2471797819124057,1.2665526796486357,,-0.5597427861460744,0.6282664968971525,,0.0,1.2247192314681692,,-1.2047880100372117,1.931102110627334,,-2.573681361695003,1.3009892834230146,,-1.7229871189244699,0.6342408060180585,,-2.310054167979934,1.4739054600072348,
CPS,Child Justice Volitionality,-0.8661204016386802,0.26071947325407985,,-0.41583854573932494,0.8427070605995775,,-1.030071592497723,1.2276259609275506,,-0.5431012484636798,0.5841327875524956,,-2.0724597762225376,0.9478313374832661,,-1.6666657821948225,1.2138128902567271,,-1.8506776385941732,1.9607615728716195,,-1.7817964640167756,0.6261485067811798,,-2.201948170926411,1.4734747260504684,
CPS,Child Justice Causes Outcome,-0.4820585827810011,1.0890323734473621,,-0.3003205362788993,1.3037668156305804,,-1.2776031920996889,1.6167653867772434,,-0.8665983897918306,0.6385837117022346,,0.0,1.0818420581987018,,-1.5922792495683689,1.412443669575112,,0.3353717531922956,1.9253529001911756,SIG,-1.4714236622260664,0.8301337765213063,,-1.100820969180158,1.7361566354626905,
CPS,Child Justice Causes Cycle,-0.6626933771746131,0.6475914059193376,,-0.37959245022366134,1.007660298399559,,-1.2877192867621672,1.2906982850017383,,-0.7422861847925216,0.5097281650924629,,-2.7175818715234406,1.1105303259183121,,-1.166928794328744,1.692499559674833,,-1.2896673749035505,1.9598482073083237,,-0.9313338361331589,1.5604063504731378,,-1.7435902850100204,1.6938455931711913,
CPS,Child Justice Causes Disparity,-0.7989448439031042,0.4317260561186238,,-0.5130019112682933,0.7370937294868639,,-1.4035668105932038,0.9687096465929989,,-0.46308687256619324,0.699001562070546,,-2.2233499592330173,1.2260880434946038,,-0.5299239702076465,2.3766676732265943,,-1.5369243453467807,1.9678173888968487,,-1.1870927840506584,1.3441556150845213,,-1.9562795083458666,1.6944788541411797,
CPS,Child Justice Caused by Group,-0.7320767714055408,0.5497276021655221,,-0.3663079060538372,0.9690549590668865,,-1.4637497110602553,0.9983722247750387,,-0.7649527026701006,0.4867662319377766,,-1.8738513883134136,1.3057233161404862,,-0.780362576699662,2.1763212578066935,,-2.024337011101124,1.9756152786053829,,-1.6255231355458488,0.899401643279287,,-2.2282108088374613,1.475825070016905,
CPS,Child Welfare Reliability,-0.7167537438405185,1.341764059913206,,-0.4666779634178781,1.4243580589483689,,-2.1229784306991055,0.834096957990771,,-0.65899684099808,1.10495024500806,,-1.8217473816314111,0.7569756753398426,,-0.5956906260942655,2.4725153662165043,,-0.9399529155489947,1.7767034047740171,,-0.9079195672038186,1.6196597073794903,,-2.028048317233769,1.2979666019573768,
CPS,Child Welfare Relevance,-0.5461118664767648,1.5504268363884308,,-0.4185573493277603,1.5555390451942133,,-1.7849067759207657,2.06735372121169,,-0.9163781466836044,1.3290662176936188,,0.0,1.0743935194057623,,-0.9571062593199461,1.954954085074978,,-1.367105528490662,1.4311115632408418,,-1.735806017471599,0.9467504019003853,,-1.270111809430761,1.6057891088106087,
CPS,Child Welfare Privacy,-0.5978025991129118,0.7451110689320511,,-0.2721654572334569,1.1383114103878818,,-1.1450614138956996,1.4606911693081632,,-0.5519640286909456,0.7533624050290714,,-1.860253410289473,0.9460476395425278,,-1.403586571705942,1.802786657303247,,-2.4921984794398715,1.518278339498767,,-1.299167611489777,1.3140476202508702,,-2.748462647832333,1.0776504462473744,
CPS,Child Welfare Volitionality,-0.9224598622682961,0.26147714366498165,,-0.27849852034962425,0.9551117807704701,,-1.2732307169296047,0.9472240906612444,,-0.574944192503775,0.6090825392241568,,-1.5605589902347363,1.5423970771643778,,-1.1505895948086942,1.7699560256461908,,-2.289057687831159,1.5407741546845752,,-1.5486886436843936,0.9052620898373763,,-2.902798207434022,0.6882257101401964,
CPS,Child Welfare Causes Outcome,-0.8039842782233468,0.5050937789747808,,-0.3526612903292362,0.9563738718482768,,-1.1401651723453432,1.778407842502461,,-0.646937494878136,0.6470591442036343,,-2.3630389728765895,1.0340911232040875,,-1.5854822481230013,1.6241378944973908,,-2.194735055290244,1.6772709245906507,,-1.663331815971829,0.9505488446214206,,-1.8136355105185111,1.6275785205764488,
CPS,Child Welfare Causes Cycle,-0.6899611782934983,0.5816281860739068,,-0.35420962944756695,1.06675107688349,,-0.8715203137659122,1.7247141026221946,,-0.8294224395974698,0.46522074918397455,,-2.0318673568598737,1.2174423345576304,,-1.5026903609434596,1.6960073506362192,,-1.7333448783589762,2.0721252645444888,,-1.0466122948170604,1.6714678371953133,,-1.9536274490855745,1.683903006705178,
CPS,Child Welfare Causes Disparity,-0.533093982645465,0.6237158566290875,,-0.46907822704205226,0.8400857297857001,,-1.0617498922131101,1.3107126517842518,,-0.6295865055886929,0.5976408914469777,,-2.0645339087093233,1.3872595878076288,,-1.3350826159686755,1.6941155378948014,,-1.6585224214419323,1.9702688849762233,,-1.4373455544282068,1.1971061876166624,,-1.9586513347932368,1.6764484883104824,
CPS,Child Welfare Caused by Group,-0.696508840201899,0.528831149299382,,-0.5359299454676434,0.7924388440602663,,-0.9344719322696537,1.4981482126353758,,-0.6376948696227671,0.6113566448627318,,-2.2244857143236096,1.072927944927036,,-0.6840191588579184,2.521776962269275,,-1.2670166513492795,2.2013966547836494,,-1.5796589030297639,1.0586372625969886,,-2.2029122562069023,1.5363319152378556,
CPS,Parent Demographics Reliability,-0.6074705541651859,0.8574616003848238,,-0.77548383938406,0.9160018861756638,,-1.6175074449955649,1.2538735566897983,,-0.6775633465441284,0.6927741895477206,,0.0,1.0757726261171257,,-1.345898383860952,2.3174406025953593,,-2.523508052912054,1.3606276180648358,,-1.2926071721447128,1.739906818076812,,-1.4540130813736112,1.64992284773325,
CPS,Parent Demographics Relevance,-0.3835224526644365,1.2499584928296832,,-0.7483090781545914,0.7897511096099286,,-1.6711117274173173,1.2499544462245284,,-0.6551654169725644,0.8431440178898069,,-2.161149879317045,1.156184990035665,,-1.4454040351107968,1.9789293080231616,,-2.224235574226326,1.4744724271181264,,-2.179602884590923,0.47331646088415014,,-1.5301419882560656,1.7636794142789007,
CPS,Parent Demographics Privacy,-0.6452477420174472,0.5303396531459632,,-0.45962380097182365,0.7634665304312354,,-0.826222818293855,1.5311458256618289,,-0.29052643962394287,1.0553651951741467,,-2.6727253903689174,0.0,,-0.6487590039499285,2.2102125187199912,,-1.908345872322026,1.7932129586224295,,-1.3644223044605646,1.1389023075009583,,-2.3314116787694203,1.5057165938091812,
CPS,Parent Demographics Volitionality,-0.638961169895128,0.46537522727515446,,-0.3481239002424847,0.919295342396303,,-0.7080263459021738,1.5437987212916116,,-0.7114843629189039,0.43891124889591376,,-2.322395999794941,0.0,,-1.1382050812821105,1.8989931944324132,,-2.377811238302815,1.4911416751985516,,-1.977949441697672,0.44446843400610414,,-2.515403802022208,1.2654529298576647,
CPS,Parent Demographics Causes Outcome,-0.7372942664954348,0.4161151527386266,,-0.4616425789908839,0.8363968659605588,,-1.2612232990291674,1.1317503827779158,,-0.7906484306315927,0.39958017693892617,,-1.5180055333820126,1.4090250554847732,,-0.9770661625514225,2.0146495511372495,,-1.7747604823510348,1.9311281348453222,,-1.628881271620309,0.9657874065981159,,-1.9802919085836572,1.7602800163669012,
CPS,Parent Demographics Causes Cycle,-0.744482890712775,0.585820226305427,,-0.40907893653084854,0.9718468581234297,,-1.1813023439519335,1.3887950287132458,,-0.820205862064914,0.42254304038872437,,-2.497540140827416,1.142455186157079,,-0.915882335036701,1.8798246627704502,,-0.8543530662260542,2.2809779048534593,,-0.6970792652441523,1.6847048395075603,,-1.7157240430699154,1.7015877066951546,
CPS,Parent Demographics Causes Disparity,-0.5517188146076167,0.7752812241974715,,-0.5574988993347411,0.8336246492881623,,-1.1076539706536315,1.5935704514413596,,-0.6150576484959179,0.6968837992911603,,-1.8233831969649863,1.1450729188536242,,-0.8290319440174247,1.7587183759558331,,-1.4678490827834212,1.8390723090535075,,-0.6643567708658265,1.7159963546808734,,-1.1960272630691642,1.882527206593401,
CPS,Parent Demographics Caused by Group,-0.6567235562116532,0.702152098934774,,-0.5929684832944387,0.8306973915501438,,-1.1777098211699,1.5274175944112318,,-0.6637445426713969,0.8691789037993419,,-2.0793055644125102,1.0384677930790056,,-1.05421874680323,2.4443377859470843,,-2.0063135042105733,1.802027133735674,,-1.393812439288934,1.4822079211859798,,-1.9301237980924577,1.5636331666739134,
CPS,Parent Welfare Reliability,-0.6932136178797536,1.2703692834427416,,-0.6893248780228647,1.2823204985971854,,-1.8353413531732246,1.1052685430667966,,-0.724698111546409,0.9476928743856599,,0.0,1.0983784054263452,,-1.3313094665405376,1.8993009483493564,,-1.727199718120352,1.4507772648185393,,-0.6598186660501819,1.7726101413464803,,-1.0459616775081433,1.625473592959405,
CPS,Parent Welfare Relevance,-0.3404993436203417,1.8743155081282328,,-0.9846401436237954,0.6998928376943572,,-1.261557706269856,2.183574000778063,,-0.7901368562026732,0.9809915650667217,,0.0,1.1890860600067465,,-1.6589418960160167,1.7911839071159708,,-1.5548311935300025,1.7660507316991962,,-1.1144267571233553,1.6641071492839088,,-1.3928743102371324,1.8943669354288626,
CPS,Parent Welfare Privacy,-0.5366686428663278,0.7722342318649071,,-0.3110026931739346,1.0122878901415506,,-1.0536065771896153,1.5022768798306814,,-0.5855734430604995,0.7920302228570681,,-1.7260722227638041,1.1111997725920937,,-1.083929402005892,2.0594665096484857,,-2.361582291838058,1.669022860461689,,-1.1940729388560993,1.5537714005429422,,-2.7163943539807387,1.0775952566347586,
CPS,Parent Welfare Volitionality,-0.9798033547660601,0.2331235102236794,,-0.04449930730756736,1.26495158203428,,-1.0041112316073897,1.1932434220000376,,-0.6681124822520701,0.5277842066675807,,-2.015196120724798,1.0632961537400631,,-1.2723285311994963,1.5023397885796836,,-2.584684667797588,1.2828577715829905,,-1.3414466238900997,1.1068426882827218,,-2.625608964941464,1.05363468438237,
CPS,Parent Welfare Causes Outcome,-0.5752211963313294,0.6832145189536217,,-0.7515593746805297,0.6472500594333424,,-1.0820099326514754,1.582399448551605,,-0.5557327905897522,0.7503421280154838,,-2.212203710995007,1.1117905232103882,,-0.8831266977640183,1.8594432102229839,,-1.208387615434944,1.8823198201614213,,-1.4837192004247024,0.9185069334524619,,-1.4953320861742003,1.7469218081102935,
CPS,Parent Welfare Causes Cycle,-0.544786459370099,0.7773664334911516,,-0.1555393650178623,1.1814976330685472,,-0.9213114049377049,1.6769219966305964,,-0.9914339843934132,0.47865546033766027,,0.0,1.378357001847525,,-1.0676370350042879,1.6830410067810249,,-1.296108376520504,1.9829061260484295,,-0.8403515789108958,1.6440913953878553,,-1.799680925639562,1.595852931513987,
CPS,Parent Welfare Causes Disparity,-0.7962511544281992,0.35863971487656066,,-0.4357737405914433,0.8884385095589549,,-1.5313307260333038,0.9244235438124221,,-0.5804215768548249,0.6391204826202391,,-2.215795098021985,1.4361116852138067,,-0.21286312026893556,2.639315002331349,,-1.254551662921555,2.2015639041623425,,-0.6947544039873481,1.6865175325264121,,-2.2343653214516106,1.3347077409306716,
CPS,Parent Welfare Caused by Group,-0.8727237695691823,0.3539219385575828,,-0.48522612504213175,0.8110997375431246,,-0.8909395446140654,1.5107902597277378,,-0.41692948123759893,0.8486340416440742,,-2.37584410365066,1.1194294591382505,,-0.8618250590707162,2.4871016608005925,,-2.2089541043890666,1.9186168719369976,,-1.6918600643989161,1.0802699469964243,,-2.3389177372142775,1.48960975034812,
CPS,Perp Demographics Reliability,-0.5841213287726194,1.1125639851470692,,-0.6918066968493307,1.074380090456355,,-1.5406841841524688,1.3966479765482618,,-0.644440827944521,0.9705231320676394,,0.0,1.0175804502911898,,-1.4549955315672785,2.0846752067666277,,-2.7244093696283542,1.1432545015137625,,-1.5561989363168984,1.5489259737934973,,-1.1945263273868827,1.6080176386858736,
CPS,Perp Demographics Relevance,-0.38497207312733495,1.2165697114054073,,-0.9035542891298016,0.6069732629724877,,-1.3545686875137233,1.4681469131695362,,-0.5889732050826406,0.8419547527984855,,-2.3078741110261363,0.9499263188993324,,-0.7955396132590941,2.5718684492455663,,-2.0000318825070584,1.5725661155202801,,-2.090283158027779,0.6176844977354324,,-1.4255244420214268,2.036524584817003,
CPS,Perp Demographics Privacy,-0.66627768597279,0.545921974475758,,-0.24293553660957917,0.9806482282696263,,-0.8768104328583038,1.403343992149674,,-0.6407334413909406,0.5360561843780429,,-2.455599752749525,0.0,,-1.0419722708187764,2.0748222739259425,,-2.158494633001182,1.694436393940943,,-1.474358215453633,1.0523753436804169,,-2.528109778614549,1.3767114310715105,
CPS,Perp Demographics Volitionality,-0.6219374843375455,0.5303499533324548,,-0.3171054926291524,0.9349234646623099,,-0.8614655679756185,1.4325703854919034,,-0.5605378000426466,0.5939156986212337,,-2.386164096175076,0.0,,-0.8554489342716517,2.097558277786184,,-2.5641437809524024,1.2635200594817433,,-2.227755368286113,0.26808773398243513,,-2.6292208530092824,1.1078357866826924,
CPS,Perp Demographics Causes Outcome,-0.5814171920038094,0.5831792240435009,,-0.5865275409355266,0.6611252621065309,,-1.3066081343496745,1.0463090805633384,,-0.4441989274995023,0.7267282429202079,,-2.2154260144273663,1.1420028773430317,,-1.053767572544653,2.011701894363198,,-2.1154937162013714,1.763959358628402,,-1.7866945275530015,0.795101494700939,,-1.453536135275225,1.9913127376701882,
CPS,Perp Demographics Causes Cycle,-0.6428580077908796,0.6036895615028253,,-0.519455074675966,0.7588717020153255,,-0.8786348358858428,1.6545577823964692,,-0.6655174024494931,0.641133199803822,,-2.481657457813512,1.009109757693471,,-0.7134766047521183,2.0780029769758452,,-1.2494710181143147,2.0429430876336427,,-0.8797020786324612,1.4709232695160654,,-1.534329688065643,1.746483230009067,
CPS,Perp Demographics Causes Disparity,-0.6635003259707527,0.6606115865921124,,-0.5144395389560864,0.9304369658240367,,-1.072278874917834,1.5789689458469858,,-0.8141068423579262,0.4943724493492581,,-2.2933756920466353,1.194495307669535,,-0.9962874896898969,1.75936651949852,,-1.218303855193932,1.9974212072936697,,-0.676623323951345,1.5810423384032821,,-1.4939800260172067,1.6999436536861496,
CPS,Perp Demographics Caused by Group,-0.7005046587336408,0.6922147058477912,,-0.5618940421893227,0.8281696981686044,,-1.3897442232964932,1.4064951993301318,,-0.8298353754722062,0.581912962123798,,0.0,1.3108203693600398,,-1.4186609140720232,1.9780718448864967,,-1.680952640805192,1.9523538929242281,,-1.11838055911647,1.6166365064696924,,-2.1169754858090544,1.5005159801071168,
CPS,Perp Welfare Reliability,-0.48382957130864823,1.5808489170850646,,-0.7591116361584961,0.8827346959727508,,-1.3953312916292309,1.6980258792260015,,-0.45098033426215856,1.2360536510092415,,0.0,0.9448526028348027,,-1.0147315859786035,1.967265539085636,,-1.7293487392498341,1.4929209338144804,,-1.1159263932243775,1.4561243198580132,,-1.174802215525766,1.6471945365374603,
CPS,Perp Welfare Relevance,-0.8005539092439788,0.9944668779111181,,-0.7502774910875039,0.9823456818343205,,-1.2990966403750102,2.187772567800641,,-0.692114446559475,1.0812016003334948,,0.0,1.240846613910559,,-1.2475329542302287,2.040596077971426,,-1.2513446303930023,1.698011195630373,,-1.6476068487928894,1.0563129972972596,,-1.6339942449961906,1.7737236256837317,
CPS,Perp Welfare Privacy,-0.7089723657621853,0.4710763455948865,,-0.36358818654783814,0.8398933808064744,,-1.0951114524928447,1.1629481278755538,,-0.5257798077184977,0.6207118615943543,,-1.6149967880834126,1.3512774958586073,,-1.0190634186775231,1.8787990464244386,,-2.3712898343623645,1.6386136527511361,,-1.3021499917776709,1.152032624632518,,-2.659740341708745,0.9382617328911197,
CPS,Perp Welfare Volitionality,-0.7580192063462563,0.4042552690653525,,-0.26832630858969175,0.9816762799564692,,-1.0948634735591987,1.2201250671785737,,-0.5436213403106996,0.6185986137048455,,-2.0086573604775633,1.112202210523041,,-1.033837768459683,1.8363772973372066,,-2.2904627514352027,1.652778837582879,,-1.659022697529816,0.7835101620851578,,-2.349395571856819,1.33192825016546,
CPS,Perp Welfare Causes Outcome,-0.6612395021390721,0.6949625915754479,,-0.5800097024829624,0.8402360419680421,,-1.5012680362981343,1.180915257958985,,-0.677732227797605,0.6257901448095006,,-2.2431576418395576,1.1177645481038951,,-1.1078679453187534,1.8636862954382476,,-2.2536051438096334,1.511139174038331,,-1.2986927057702384,1.259912098233,,-2.0934272795869906,1.5467705002569978,
CPS,Perp Welfare Causes Cycle,-0.5275875657336581,0.7041039063717883,,-0.47903435392101623,0.8493490233354166,,-0.8878449134530337,1.6596092069520758,,-0.7105875378782397,0.6065720250063241,,-1.8692509696147008,1.1361769054370743,,-1.019120670285999,2.2744057960868163,,-1.333818117869331,2.213492066292471,,-1.1973310479354118,1.4615159019811867,,-2.4081315679568736,1.3609032426036503,
CPS,Perp Welfare Causes Disparity,-0.5894446798724,0.522418153158733,,-0.47823871191892187,0.8469355653261209,,-1.232753109386137,1.1112947412821694,,-0.5057926894141382,0.7216677210068142,,-2.1655929184777944,1.3625908914936342,,-1.2657680728512275,1.6760206836919465,,-1.5197663834684665,2.0356452492354133,,-1.3028428045867242,1.0921149201266922,,-2.116949355598243,1.5417207911902953,
CPS,Perp Welfare Caused by Group,-0.7264058265095392,0.4744493897556372,,-0.4800402576252911,0.8394043728202796,,-1.2982333107821786,1.1363475118049444,,-0.7147135675712828,0.562095841007844,,-1.8644726295139873,1.273038239800914,,-0.6590401855325605,2.204014892166858,,-1.4485714260300728,2.009034463741016,,-1.4248107030246602,1.0604523514451607,,-2.157531795909102,1.5580392730148793,
CPS,All CPS Reliability,-0.7419936389550795,1.2506506034441551,,-0.5040066208003794,1.0203404548373576,,-1.7294810149432367,1.1426444749016862,,-0.5853407672725913,1.1133971160618379,,-2.8568757987856426,0.9783135493856566,,-1.222472177704508,1.9577999292542094,,-1.8633426735910101,1.414139503690873,,-1.0376996078675569,1.5105057304735223,,-1.8520626214194627,1.5493378799634745,
CPS,All CPS Relevance,-1.137883616482318,1.200978157159373,,-0.754976492004355,1.015161827317611,,-1.3201779101658704,2.32611408605126,,-0.8261740663494489,1.7332625993132282,,0.0,0.9519925241934456,,-1.3655693524112866,2.1330248725031504,,-1.461390559902237,1.6215084993451636,,-0.5142995086865251,2.243703483452702,,-1.4093341936069674,1.3824491128227754,
CPS,All CPS Privacy,-0.5785136877217609,0.6463091222637973,,-0.5407389460803096,0.7385091220556951,,-0.7984631870021045,1.6633228193355802,,-0.5095102812532304,0.6540210720306905,,-2.079695589725755,0.9468454349593219,,-1.0237785079250123,1.902767934377113,,-1.5878811750413138,1.9815255058431793,,-1.0691742396755024,1.5105325584482643,,-2.3016940832578814,1.5372033957283935,
